Augmented state vector at time 0.08000: 10.1265608113 , 20.1081250620 , 5.9566672366 , 1.5995016531 , 3.1194432157 , 1.5517508447 , 1.2086963089 , 2.4781696399 , 1.3256517983 , -0.3069401855 , -0.7918816680 , 0.4213593960
Augmented state vector at time 0.08100: 10.2879919054 , 20.4854126209 , 6.1396472634 , 1.6239736814 , 3.1629454002 , 1.6102032433 , 1.2290949060 , 2.5093948930 , 1.3704541800 , -0.3147608844 , -0.8074086077 , 0.4052347838
Augmented state vector at time 0.08200: 10.4528814042 , 20.8667451255 , 6.3291276586 , 1.6487457478 , 3.2061849447 , 1.6705009427 , 1.2496641667 , 2.5404641388 , 1.4166903037 , -0.3227049465 , -0.8230652323 , 0.3886026229
Augmented state vector at time 0.08300: 10.6212386206 , 21.2521217544 , 6.5253213131 , 1.6738085005 , 3.2491084406 , 1.7326903744 , 1.2703985559 , 2.5713329497 , 1.4643956771 , -0.3307723944 , -0.8388416187 , 0.3714457980
Augmented state vector at time 0.08400: 10.7930726490 , 21.6415344306 , 6.7284464106 , 1.6991518613 , 3.2916590496 , 1.7968179535 , 1.2912919004 , 2.6019543296 , 1.5136057454 , -0.3389630855 , -0.8547269342 , 0.3537469040
Augmented state vector at time 0.08500: 10.9683922517 , 22.0349674666 , 6.9387264149 , 1.7247649816 , 3.3337763719 , 1.8629299599 , 1.3123373583 , 2.6322786096 , 1.5643557997 , -0.3472767002 , -0.8707093916 , 0.3354882654
Augmented state vector at time 0.08600: 11.1472057396 , 22.4323971925 , 7.1563900442 , 1.7506361973 , 3.3753963133 , 1.9310724087 , 1.3335273857 , 2.6622533431 , 1.6166808748 , -0.3557127289 , -0.8867762011 , 0.3166519581
Augmented state vector at time 0.08700: 11.3295208498 , 22.8337915684 , 7.3816712295 , 1.7767529815 , 3.4164509505 , 2.0012909083 , 1.3548537032 , 2.6918232004 , 1.6706156400 , -0.3642704585 , -0.9029135221 , 0.2972198338
Augmented state vector at time 0.08800: 11.5153446190 , 23.2391097798 , 7.6148090588 , 1.8031018967 , 3.4568683964 , 2.0736305072 , 1.3763072612 , 2.7209298632 , 1.7261942790 , -0.3729489594 , -0.9191064133 , 0.2771735485
Augmented state vector at time 0.08900: 11.7046832516 , 23.6483018167 , 7.8560477014 , 1.8296685454 , 3.4965726665 , 2.1481355272 , 1.3978782031 , 2.7495119194 , 1.7834503603 , -0.3817470699 , -0.9353387816 , 0.2564945941
Augmented state vector at time 0.09000: 11.8975419838 , 24.0613080366 , 8.1056363156 , 1.8564375189 , 3.5354835442 , 2.2248493837 , 1.4195558292 , 2.7775047588 , 1.8424166966 , -0.3906633823 , -0.9515933300 , 0.2351643334
Augmented state vector at time 0.09100: 12.0939249422 , 24.4780587110 , 8.3638289336 , 1.8833923453 , 3.5735164498 , 2.3038143908 , 1.4413285576 , 2.8048404707 , 1.9031251941 , -0.3996962263 , -0.9678515043 , 0.2131640391
Augmented state vector at time 0.09200: 12.2938349978 , 24.8984735556 , 8.6308843255 , 1.9105154361 , 3.6105823103 , 2.3850715525 , 1.4631838855 , 2.8314477431 , 1.9656066888 , -0.4088436537 , -0.9840934398 , 0.1904749377
Augmented state vector at time 0.09300: 12.4972736147 , 25.3224612459 , 8.9070658384 , 1.9377880316 , 3.6465874336 , 2.4686603378 , 1.4851083489 , 2.8572517648 , 2.0298907718 , -0.4181034208 , -1.0002979069 , 0.1670782568
Augmented state vector at time 0.09400: 12.7042406927 , 25.7499189167 , 9.1926412104 , 1.9651901449 , 3.6814333865 , 2.5546184394 , 1.5070874817 , 2.8821741317 , 2.0960056019 , -0.4274729714 , -1.0164422558 , 0.1429552780
Augmented state vector at time 0.09500: 12.9147344055 , 26.1807316478 , 9.4878823558 , 1.9927005057 , 3.7150168777 , 2.6429815160 , 1.5291057736 , 2.9061327568 , 2.1639777043 , -0.4369494188 , -1.0325023622 , 0.1180873940
Augmented state vector at time 0.09600: 13.1287510320 , 26.6147719350 , 9.7930651218 , 2.0202965025 , 3.7472296489 , 2.7337829169 , 1.5511466276 , 2.9290417859 , 2.2338317572 , -0.4465295269 , -1.0484525724 , 0.0924561716
Augmented state vector at time 0.09700: 13.3462847828 , 27.0518991491 , 10.1084690123 , 2.0479541237 , 3.7779583720 , 2.8270533885 , 1.5731923173 , 2.9508115200 , 2.3055903629 , -0.4562096915 , -1.0642656485 , 0.0660434199
Augmented state vector at time 0.09800: 13.5673276201 , 27.4919589818 , 10.4343768788 , 2.0756478996 , 3.8070845567 , 2.9228207620 , 1.5952239423 , 2.9713483449 , 2.3792738057 , -0.4659859201 , -1.0799127155 , 0.0388312645
